rank_saa,playerID,name,role,team,IP,qualifying_IP,qualifying_seasons,W,L,SV,SO,G,GS,career_ERA,career_WHIP,ERA_plus,real_WAR,SAA_total,SAA_rate,z_era,z_whip,z_k9,z_wpct,z_sv,yr_min,yr_max,hof,is_nel_ranked
854,hawkila01,LaTroy Hawkins,RP,MIN,1467.3333333333335,1359.3333333333333,17.0,75,94,127,983,1042,98,4.305770104497955,1.405951840072694,136.19896759544918,17.97,-0.8372898864139504,-0.12319125351848216,0.09939003549484607,-0.1060526076562871,-0.4290886596633492,-0.3335482460660413,0.2720372087818594,1995,2015,False,False
855,meadole01,Lee Meadows,SP,PIT,3160.6666666666665,3150.0000000000005,13.0,188,180,7,1063,490,406,3.3742881248681713,1.3402235815228856,108.25831970470418,30.630000000000003,-0.8449667938784757,-0.053648685325617514,0.06563212717622961,-0.07523571597461179,-0.16701662546872062,0.10129580074292235,-0.3810362318086228,1915,1929,False,False
856,reganph01,Phil Regan,RP,DET,1372.6666666666667,1355.3333333333335,12.0,96,81,92,743,551,105,3.8355998057309373,1.3397280233122875,106.8540341480361,11.75,-0.8456183596396476,-0.12478382090107931,-0.3177652846013156,-0.32864891643293603,-0.6007788880293168,0.35351632210070827,0.9084180375005926,1960,1972,False,False
857,frommar01,Art Fromme,SP,CIN,1438.0,1400.6666666666665,8.0,80,90,4,638,252,167,2.9040333796940194,1.2705146036161334,105.51677225491541,12.64,-0.8544052416737313,-0.12199979652647283,-0.1308697193421405,-0.22519756842453015,0.08386917416615099,-0.11357485146983792,-0.2704183912406776,1906,1915,False,False
858,larsedo01,Don Larsen,RP,NYA,1548.0,1544.0,13.0,81,91,26,849,412,171,3.7790697674418605,1.3998708010335916,103.17731071077672,12.51,-0.8589716130091165,-0.11126575298045549,0.030566786540727604,-0.34999453034082345,0.02086718162797048,-0.07186146904424613,-0.20425447436540856,1953,1967,False,False
859,galvipu01,Pud Galvin,SP,BFN,6003.333333333333,6003.333333333334,15.0,365,310,2,1807,705,688,2.8529150471960025,1.1910049972237646,111.1400128290771,83.25,-0.8635489986347863,-0.028768983852352666,0.18264924857542722,0.1921738506466525,-0.7331252305612396,0.23364911317619305,-0.22579535180863308,1875,1892,True,False
860,miltoer01,Eric Milton,SP,MIN,1582.3333333333333,1510.3333333333333,8.0,89,85,0,1127,271,270,4.993890878449547,1.3385295976406153,95.76380074229179,15.799999999999999,-0.8653511475824534,-0.11459075006609404,-0.5865016269816417,0.2089115586487843,-0.055072181299826606,0.13575429637478195,-0.3632965599787071,1998,2009,False,False
861,hugheph01,Phil Hughes,SP,NYA,1291.0,1224.3333333333335,10.0,88,79,3,1040,290,211,4.517428350116189,1.3144848954298993,96.79555706349213,11.24,-0.8664517351160301,-0.14153853554849388,-0.4802986810937132,-0.03938124552569668,-0.1191923735139098,0.2278648932290627,-0.3335305783667198,2007,2018,False,False
862,nelsoge01,Gene Nelson,RP,OAK,1080.0,1008.6666666666665,11.0,53,64,28,655,493,68,4.133333333333334,1.3694444444444445,110.28087858644838,7.36,-0.8798986812664998,-0.17446768300062784,-0.1596531232109672,-0.08964397729974545,-0.02280513766186728,-0.38345247046258135,-0.12552045070853293,1981,1993,False,False
863,lowntu01,Turk Lown,RP,CHN,1032.0,1010.0,10.0,55,61,73,574,504,49,4.116279069767442,1.5193798449612403,101.70074324839148,10.61,-0.8897571014795218,-0.17618952504544988,-0.271866187169958,-0.9234615448320443,0.2312344714627663,-0.14668822967785403,1.0573315959806828,1951,1962,False,False
864,jonesbo03,Bobby Jones,SP,NYN,1518.6666666666667,1518.6666666666667,10.0,89,83,0,887,245,241,4.355794556628622,1.3505267778753292,97.17538211117802,8.06,-0.8960475240376651,-0.11800450272664598,-0.03740439032527611,0.17062938302922948,-0.6994019945635126,0.12780186378149114,-0.3699072474622999,1993,2002,False,False
865,boutoji01,Jim Bouton,RP,NYA,1238.6666666666667,1209.6666666666667,9.0,62,63,6,720,304,144,3.5748116254036595,1.2642626480086114,105.62877053592959,9.45,-0.8987133757341634,-0.14858859890892756,-0.06234019716821955,0.053358015168189714,-0.3916210285507256,-0.057943931346974994,-0.42849304803866406,1962,1978,False,False
866,belchti01,Tim Belcher,SP,LAN,2442.6666666666665,2408.666666666667,13.0,146,140,5,1519,394,373,4.163482532751092,1.3440229257641922,105.92921735693047,26.73,-0.9005936308779593,-0.07477943240060554,-0.07995364618288357,0.07719813349804683,-0.2788759441343654,0.08347059909037517,-0.350094852205983,1987,2000,False,False
867,corrifr01,Frank Corridon,SP,PHI,1216.0,1216.0,6.0,70,67,7,458,180,140,2.7976973684210527,1.2129934210526316,96.64819560547359,7.9,-0.9049979123810444,-0.14884834085214546,-0.36739492687624203,-0.2212078620890189,-0.321087137494414,0.08407343861712133,0.4570509616462832,1904,1910,False,False
868,daalom01,Omar Daal,RP,ARI,1198.6666666666667,1129.6666666666665,8.0,68,78,1,806,392,164,4.550055617352614,1.410734149054505,102.92195994931818,7.42,-0.9070109579443206,-0.16058028172516745,-0.11062230798786434,-0.025265663491640354,-0.24768139657841431,-0.202204280004034,-0.36631153538801575,1993,2003,False,False
869,mcwilla01,Larry McWilliams,SP,PIT,1558.3333333333333,1491.9999999999998,10.0,78,90,3,940,370,224,3.9850267379679147,1.3411764705882354,99.47574426880034,11.75,-0.9104771353283488,-0.12204787336841139,-0.17996057130804588,-0.07179488280897309,0.09640396347514668,-0.17132989391939327,-0.4412382375030734,1978,1990,False,False
870,lawrebr01,Brooks Lawrence,RP,CIN,1040.6666666666667,1033.0,6.0,69,62,22,481,275,127,4.246316463805253,1.3635490070467648,99.52783707837901,9.17,-0.9119148086282294,-0.17655659411969593,-0.4255858538813451,-0.09652939774760794,-0.42333916627907836,0.06561661436711377,0.25516729169935315,1954,1960,False,False
871,heanean01,Andrew Heaney,SP,LAA,1136.6666666666667,1079.6666666666667,9.0,56,72,0,1156,230,208,4.568621700879765,1.2774193548387096,94.95745437382298,7.56,-0.9121688056383273,-0.1689723011370782,-0.44446298870526113,-0.10156659699223194,0.24070848585926422,-0.22117235862862542,-0.3603095805180775,2014,2025,False,False
872,eflinza01,Zach Eflin,SP,PHI,1073.6666666666667,1073.6666666666667,10.0,68,67,1,922,200,188,4.283452343992549,1.2359515678360757,101.7272977665109,13.16,-0.9266701462375457,-0.17261784779339567,-0.2369581612018184,0.12399410967013914,-0.5127451238953507,-0.03944393486802342,-0.3521948583923981,2016,2025,False,False
873,monbobi01,Bill Monbouquette,SP,BOS,1961.6666666666667,1961.6666666666667,11.0,114,112,3,1122,343,263,3.68411214953271,1.2525063721325402,105.80498411425813,22.7,-0.9403859483505673,-0.0958762224316636,-0.12883334669362007,0.19798587947992843,-0.33085316316596486,0.03596936279992634,-0.5418759555503297,1958,1968,False,False
874,hamptmi01,Mike Hampton,SP,HOU,2268.3333333333335,2247.0,14.0,148,115,1,1387,419,355,4.062894930198383,1.4420279206465834,111.81703968023598,20.69,-0.9414404899070947,-0.0837953262044588,0.2083932119350284,-0.2765960063999612,-0.5781258531334724,0.431483295831107,-0.36708625161318426,1993,2010,False,False
875,chenwe02,Wei-Yin Chen,SP,BAL,1064.6666666666667,1031.6666666666667,7.0,59,51,0,846,219,170,4.184408265497808,1.277395115842204,100.03464099846715,8.98,-0.9415961364521219,-0.1825388309761787,-0.3082857468248763,-0.09461041468498076,-0.3759546976519055,0.22127319272865445,-0.3625729253318778,2012,2019,False,False
876,killied01,Ed Killian,SP,DET,1598.3333333333335,1598.3333333333335,8.0,103,78,4,516,214,180,2.381856100104275,1.2168925964546402,114.85895379816927,24.310000000000002,-0.9441107042327056,-0.11813689729710601,0.2307419313273614,-0.28266335652790125,-0.7911101907969386,0.41350484046528835,-0.29635470930640956,1903,1910,False,False
877,schoupe01,Pete Schourek,SP,CIN,1149.0,1118.6666666666667,10.0,66,77,2,813,288,176,4.590078328981723,1.4081810269799826,94.94580193768091,5.91,-0.9503100742349744,-0.16990049003009075,-0.3284666094476811,-0.12797905606786825,0.06477060512682181,-0.16317055111086504,-0.36109084454394785,1991,2001,False,False
878,seguidi01,Diego Segui,RP,KC1,1807.6666666666667,1807.6666666666665,15.0,92,111,71,1298,639,171,3.8087774294670846,1.3509127789046653,100.79137939669299,12.0,-0.9549243057131622,-0.10565269840086619,-0.30802431503712074,-0.3802482672798134,0.5768797321231725,-0.3555901275155735,0.22157526256847587,1962,1977,False,False
879,reussje01,Jerry Reuss,SP,LAN,3669.6666666666665,3655.0000000000005,20.0,220,191,11,1907,628,547,3.637115087655555,1.3246434735216641,104.94631235469032,32.85,-0.9562893886306137,-0.05232773672397338,0.02867785363679112,-0.002913211382748707,-0.339578865479907,0.25677032819474005,-0.4220718983045059,1969,1990,False,False
880,kneppbo01,Bob Knepper,SP,HOU,2708.0,2683.0,14.0,146,155,1,1473,445,413,3.6757754800590843,1.3271787296898079,100.70416740801818,20.939999999999998,-0.9580939338278762,-0.07141959998716928,0.1141776746201468,0.02229312694052168,-0.2163262843645537,-0.07167038381676283,-0.4793796674107309,1976,1990,False,False
881,chaveje01,Jesse Chavez,RP,OAK,1142.0,1001.3333333333335,11.0,51,66,9,1044,657,85,4.271453590192644,1.3327495621716288,116.41338987380446,6.58,-0.9587029814255956,-0.1914852825750191,-0.1835988505470825,-0.18083096465204856,-0.016856962954391975,-0.33805897804955815,-0.27274640200305994,2008,2025,False,False
882,weathda01,David Weathers,RP,CIN,1376.3333333333333,1332.6666666666667,16.0,73,88,75,976,964,69,4.2504238314361835,1.4792928069750546,112.57637548979328,10.89,-0.9588763193029849,-0.14390339959524534,0.12051988227355893,-0.406982868869937,-0.09076483572431313,-0.32884632485623766,0.11634579169959386,1991,2009,False,False
883,weilabo01,Bob Weiland,SP,SLN,1388.3333333333333,1313.6666666666667,8.0,62,94,7,614,277,179,4.239615846338536,1.4938775510204083,103.46870955966838,12.83,-0.9601890200121728,-0.14618457549030797,0.0014769946399515322,-0.26550755298254125,0.30539991797457333,-0.6194062489592309,-0.17375669707728994,1928,1940,False,False
884,cushmed01,Ed Cushman,SP,NY4,1225.6666666666667,1189.6666666666667,5.0,62,81,1,607,147,145,3.85504487353821,1.3241773184661407,97.63800506936236,3.4200000000000004,-0.9662278140889554,-0.16243672974316983,-0.3959746237485039,-0.15827115073541015,0.3509356546092448,-0.4731032703676986,0.005582370294994571,1883,1890,False,False
885,delocik01,Ike Delock,RP,BOS,1238.0,1238.0,11.0,84,75,31,672,329,147,4.034733441033926,1.4264943457189014,104.85394314810897,9.31,-0.9705586072047292,-0.1567946053642535,-0.25361895931862294,-0.4972810000182415,-0.03112044746288071,0.12342300244916626,0.17728880127496974,1952,1963,False,False
886,wickeda01,Dave Wickersham,RP,DET,1123.0,1073.0,7.0,68,57,18,638,283,124,3.6625111308993765,1.2956366874443455,103.32748136123419,9.93,-0.972193726620105,-0.18121038706805312,-0.19578673555110987,-0.18704714270312742,-0.49080864390774015,0.2305576533114739,-0.33451719385240514,1960,1969,False,False
887,magrajo01,Joe Magrane,SP,SLN,1096.6666666666667,1065.3333333333335,7.0,57,67,0,564,190,166,3.8079027355623096,1.3422492401215804,112.49811785912999,11.44,-0.9792685805712573,-0.18384266218484174,0.15817014467669907,0.03662225131762502,-0.7237035169536687,-0.22546224310628923,-0.4270760917143112,1987,1996,False,False
888,stromma01,Marcus Stroman,SP,TOR,1497.3333333333333,1431.3333333333335,9.0,90,87,2,1230,270,261,3.78673196794301,1.282279608192342,116.78909998139017,21.39,-0.9826376617953562,-0.13730381860205257,0.1592185910922481,-0.0923843270989805,-0.5591714183513412,-0.03356842802913173,-0.3546441532427483,2014,2025,False,False
889,grantmu01,Mudcat Grant,SP,CLE,2441.6666666666665,2441.666666666667,14.0,145,119,53,1267,571,293,3.6307167235494884,1.2864163822525598,105.70501955475618,19.31,-0.9836505825397721,-0.08057206136844551,-0.05691139927300287,-0.004866260821536265,-0.6739462626854972,0.3718059025500037,-0.04699574317711976,1958,1971,False,False
890,perryji01,Jim Perry,SP,MIN,3285.6666666666665,3285.6666666666665,17.0,215,174,10,1576,630,447,3.4458760271888,1.2554529775793852,110.8522919322694,38.44,-0.9850583099872812,-0.05996094004183514,0.12519467225920944,0.22605020876286727,-0.8866727700882774,0.3738930103415003,-0.4521620834799887,1959,1975,False,False
891,gubicma01,Mark Gubicza,SP,KCA,2223.3333333333335,2218.666666666667,13.0,132,136,2,1371,384,329,3.958920539730135,1.3605697151424287,113.22570385947786,37.38,-1.0108632970640756,-0.09112349432668947,0.002144648894776809,-0.09939936579159395,-0.16079839324673748,0.03761039049204273,-0.42172214551546255,1984,1997,False,False
892,hellije01,Jeremy Hellickson,SP,TBA,1269.3333333333333,1194.0,8.0,76,75,0,929,232,224,4.1336659663865545,1.2534138655462186,102.57144778250549,11.01,-1.0144053640510187,-0.1699171464072058,-0.17359343886516349,0.17687132395646266,-0.6359851506239457,-0.03792642887263441,-0.35954301780714554,2010,2019,False,False
893,marchph01,Phil Marchildon,SP,PHA,1214.3333333333333,1178.0,5.0,68,75,2,481,185,162,3.928081251715619,1.4559429041998353,103.34566011732943,10.59,-1.0171097635292066,-0.17268417037847306,-0.12286970578916252,-0.2877563678976113,-0.15867763334180823,0.006244121387448494,-0.39540949565907624,1940,1950,False,False
894,mcgresc01,Scott McGregor,SP,BAL,2140.6666666666665,2108.666666666667,11.0,138,108,5,904,356,309,3.9898785425101218,1.2907194020554345,102.07366911458477,20.21,-1.017888238312235,-0.09654330429771431,-0.15696906419652587,0.28469250318635014,-0.8880308070628857,0.4684602209272066,-0.44560046818034554,1976,1988,False,False
895,hamiljo02,Joey Hamilton,SP,SDN,1340.6666666666667,1297.0,8.0,74,73,1,894,242,209,4.444057682744903,1.4179512680258577,99.48446797240143,15.27,-1.0254375388108983,-0.15812452410345382,-0.08321116340715298,-0.1684306656478823,-0.2741013216060401,-0.020990276079691922,-0.3619574730254857,1994,2003,False,False
896,raganpa01,Pat Ragan,SP,BRO,1608.3333333333333,1557.3333333333335,8.0,77,104,6,680,283,182,2.9881865284974096,1.2590673575129534,102.92099298317598,11.97,-1.0267345293865688,-0.13185803031505589,-0.1206743886420323,-0.02643384986550926,0.10321340964961305,-0.4136218792363242,-0.3299927677082824,1909,1923,False,False
897,harpeja01,Jack Harper,SP,CIN,1216.6666666666667,1139.0,5.0,80,64,1,466,158,148,3.550684931506849,1.3446575342465752,95.27177939550405,4.930000000000001,-1.02690557031291,-0.18031704483106412,-0.6111549154333603,-0.46164241289949676,-0.02771930731757491,0.6198083657019551,-0.3053552442472582,1899,1906,False,False
898,dobsoch01,Chuck Dobson,SP,OAK,1258.3333333333333,1198.0,6.0,74,69,0,758,202,190,3.7764238410596027,1.3112582781456954,88.30879230409383,3.16,-1.030164880969537,-0.1719807814640295,-0.2919956199335839,-0.14341753075143995,-0.2528509344469647,0.222711513501952,-0.5709960960377095,1966,1975,False,False
899,jonespe01,Percy Jones,RP,CHN,1026.0,1000.0,7.0,53,57,6,381,251,113,4.342105263157895,1.5896686159844056,98.07074047412478,4.42,-1.0387394808169905,-0.20774789616339812,-0.1209304020537116,-0.7933754758174225,0.25788135237318394,-0.09240610245471946,-0.12266476679307407,1920,1930,False,False
900,knetzel01,Elmer Knetzer,SP,PTF,1267.3333333333333,1204.3333333333333,6.0,69,69,6,535,220,134,3.1530773277222517,1.3335086796422937,99.49928783801965,4.38,-1.0538113561043954,-0.1750032697654684,-0.2741202724557487,-0.3767126662335577,-0.05681505511241515,0.07002820140658769,-0.14937664351976285,1909,1917,False,False
901,hemmige01,George Hemming,SP,LS3,1587.6666666666665,1587.6666666666665,8.0,91,82,6,362,204,168,4.534956959899223,1.5651900062985515,99.63197692808886,15.120000000000001,-1.056447896668379,-0.1330818261601989,-0.16701900066892778,-0.12516004089087238,-0.6672104194498145,0.13028427795176997,0.47348162529360066,1890,1897,False,False
902,garzama01,Matt Garza,SP,TBA,1710.6666666666667,1710.6666666666667,12.0,93,106,1,1380,290,284,4.087879968823071,1.3222915042868277,103.07326526744589,14.32,-1.0598266858127436,-0.12390803029767072,-0.12549839803130444,-0.08161759001965543,-0.042827334268359045,-0.14812893517032033,-0.3393777939719486,2006,2017,False,False
903,fistedo01,Doug Fister,SP,DET,1422.3333333333333,1422.3333333333333,10.0,83,92,1,970,242,226,3.7206468244668387,1.2570892898992267,116.01009440985621,19.51,-1.064244743316396,-0.14964772580029004,0.13684977671215295,0.13172404603362306,-0.7445483657608863,-0.16479602561357043,-0.3492230321184268,2009,2018,False,False
904,bushda01,Dave Bush,SP,MIL,1144.3333333333335,1104.0,7.0,56,69,0,768,211,187,4.726769589280512,1.306437518205651,94.9593312580432,4.18,-1.0712953197608048,-0.1940752390871023,-0.4078580640970247,0.2783040553425717,-0.3558264977870668,-0.2781927665387012,-0.3488288403333545,2004,2013,False,False
905,hugheto01,Tom Hughes,SP,WS1,2644.0,2623.0,12.0,132,174,15,1368,399,313,3.0941754916792736,1.3097579425113464,95.55731849277733,12.700000000000001,-1.0742276773995714,-0.08190832462063068,-0.29070811037118777,-0.43957478159446306,0.8524219175351277,-0.4473751374986279,0.1965304236348203,1900,1913,False,False
906,weavemo01,Monte Weaver,SP,WS1,1052.0,1009.6666666666666,6.0,71,50,4,297,201,135,4.363117870722434,1.494296577946768,102.72085627226963,8.2,-1.078451704426363,-0.21362529635385208,-0.17329830920335842,-0.2854630365663977,-0.796970433495191,0.5037690000954306,-0.40294673231460904,1931,1939,False,False
907,quantpa01,Paul Quantrill,RP,TOR,1255.6666666666667,1255.6666666666665,14.0,68,78,21,725,841,64,3.8274488983275816,1.4159808866471992,133.549255245697,18.13,-1.0811708271403706,-0.17220666214075456,0.36559146476446563,-0.21053475851609446,-0.6648950813069734,-0.2335483342980692,-0.21279120406705607,1992,2005,False,False
908,twitcwa01,Wayne Twitchell,RP,PHI,1063.0,1045.3333333333335,8.0,48,65,2,789,282,133,3.9793038570084667,1.429915333960489,103.22131897039306,3.3200000000000003,-1.0830229061112249,-0.2072110151998516,-0.4704508920179538,-0.6530350370912463,1.0294614935559987,-0.5056985846219271,-0.49246620373108346,1970,1979,False,False
909,carlsha01,Hal Carlson,SP,PIT,2002.0,1976.6666666666667,12.0,114,120,19,590,377,238,3.9695304695304694,1.3756243756243756,103.73217329130357,25.159999999999997,-1.0840810253689621,-0.10968779346060323,-0.15045560978363398,0.028194269644986367,-0.412239635777936,-0.08317808699828395,0.1996108612930266,1917,1930,False,False
910,griffto02,Tom Griffin,RP,HOU,1494.6666666666667,1434.6666666666667,12.0,77,94,5,1054,401,191,4.070472792149866,1.455842997323818,90.7461670945763,4.0,-1.0848316079080398,-0.1512311721061394,-0.37542380461333363,-0.663410530579078,0.8276728390650271,-0.05047179095630576,-0.4696279792978076,1969,1982,False,False
911,medicdo01,Doc Medich,SP,TEX,1996.6666666666667,1996.6666666666667,10.0,124,105,2,955,311,286,3.768280467445743,1.3302170283806343,101.20675683122916,20.0,-1.0867498391918504,-0.10885641127130388,-0.10311913989799248,0.0018202549157249636,-0.4542719947450156,0.2840914853686754,-0.4949558815046894,1973,1982,False,False
912,sutclri01,Rick Sutcliffe,SP,CHN,2697.6666666666665,2669.6666666666665,15.0,171,139,6,1679,457,392,4.0801927591745955,1.3874953663659955,101.55960891827122,31.18,-1.0969048749327377,-0.08217541827439666,-0.22460662834733855,-0.29737099128572997,0.10549528124876562,0.3555038921756339,-0.42043463403386155,1976,1994,False,False
913,tobinji01,Jim Tobin,SP,BSN,1900.0,1900.0,9.0,105,112,5,498,287,227,3.4389473684210525,1.308421052631579,108.22178425204625,19.25,-1.1027905052278968,-0.11608321107662072,0.21934163973547985,0.2956415934415723,-0.9840965235494517,-0.07491681656192264,-0.3302635134860887,1937,1945,False,False
914,galehde01,Denny Galehouse,SP,SLA,2004.0,1988.0,12.0,109,118,13,851,375,258,3.9745508982035926,1.438622754491018,107.08775341027957,26.72,-1.1066291267593082,-0.11133089806431673,-0.1040103766705359,-0.21295943210747134,0.051314081027126056,-0.12650079134020067,-0.17051103807199983,1934,1949,False,False
