playerID,yearID,z_AVG,z_ISO,z_BB,z_SB,z_DEF,PA
abreujo02,2019,0.7772721334336712,0.4726069987793156,-1.1571648086369857,-0.6623975007559095,-0.9166315408646192,693.0
abreujo02,2020,1.8671881154735968,1.960226317720725,-0.6461997733306405,-0.8081645663940925,-0.9931132521766887,262.0
abreujo02,2021,0.3135422125206262,0.7631925163131038,0.1130921803930959,-0.8285838288695883,-2.019215758664554,659.0
abreujo02,2022,1.8361854705030545,-0.2805770439062371,0.30472439481168045,-0.9089194858177743,-1.300842529361771,679.0
abreujo02,2023,-0.48972056830935623,-0.4240029492737531,-0.5322374830719003,-0.9708160894094318,-1.3647859415084633,594.0
adamssp01,1923,-0.18564548978599202,-0.697434528111433,-0.2632145257204983,2.3417106993869865,-0.20075130262654817,352.0
adamssp01,1924,-0.4498789588088588,-1.1160246641572733,0.11394145506526886,0.7460433500281889,0.13303092211696751,473.0
adamssp01,1925,-0.37899009308832254,-0.8042208081072396,-0.6693568099281741,1.1549232563225067,2.687760043446889,687.0
adamssp01,1926,0.40766802902845983,-0.9518287243614756,-0.35814530581590875,0.9860264266152003,1.3108692551677317,700.0
adamssp01,1927,-0.11069372134929503,-1.2266343375926716,-0.6915888109724542,1.1078856225302718,0.42076301745405453,705.0
adamssp01,1928,-0.4582168953393586,-1.1955491122652662,0.5603936201096548,-0.27670830030109567,0.806419483277868,628.0
adamssp01,1929,-1.0288780102976711,-1.308112095704433,-0.5655064467580622,-0.25727599559639563,-2.003406817739273,217.0
adamssp01,1930,0.14893918466438283,-0.8172925916021787,-0.38452266393418355,-0.2632420983371653,-1.0836369646244106,631.0
adamssp01,1931,0.0933098922361007,-0.4976563077486743,-0.6695218030362056,0.8486931837349182,-0.9769217386980904,658.0
adamssp01,1933,-0.819188660606603,-1.2592274539820554,-0.3138483761973692,-0.6085196550573294,0.6566118111810492,631.0
adamssp01,1934,-1.1934926034056472,-1.068136639665588,-0.5742849863807068,-0.44565462494198615,-0.5968822195810003,301.0
adcocjo01,1950,0.5127947708446406,-0.6269937725400871,-1.4451769902718872,-0.3056023056338426,-0.030125627253713264,399.0
adcocjo01,1951,-1.0349053564331212,-0.027647953525352466,-1.2919992783745093,-0.7323371997132859,-0.5433768932388252,422.0
adcocjo01,1952,0.43016625537230313,0.9688274163785661,-1.241303839005614,-0.7664455329388734,-0.22746350057662948,403.0
adcocjo01,1953,0.2848941625736958,0.3163429903243202,-0.9922481705122395,-0.3537355795813774,-0.7330321710279455,640.0
adcocjo01,1954,0.9904258220186781,1.1713439074525236,-0.6211165336906603,-0.7034359681013228,-1.3989625789152123,562.0
adcocjo01,1955,-0.188292223176234,0.8648065764849457,-0.17683661163298606,-0.9481969474367958,-1.1077663895897494,324.0
adcocjo01,1956,0.6725949068037406,2.5739391835881764,-0.9773898290844034,-0.7041902275329625,-0.7282695599517914,500.0
adcocjo01,1957,0.5686773740231148,1.7165452380588764,-0.12320536700053106,-0.8802630365913656,-0.7721498488099615,231.0
adcocjo01,1958,0.1996577434269122,1.4056593035531435,-0.9418902305508589,-0.7770467937938998,-0.6531646285141449,349.0
adcocjo01,1959,0.7762178417176699,1.6164278556379028,-0.6051335674452814,-0.8865759690996153,0.27154971445896603,444.0
adcocjo01,1960,1.204554426247167,0.9604273693838467,-0.3849167684815102,-0.5468876861878381,-0.44327880966141325,570.0
adcocjo01,1961,0.46452219623924135,1.0002309021520701,-0.06670333373884166,-0.6031892796494419,-0.9432933594200349,629.0
adcocjo01,1962,-0.7133374433322893,1.9135190395359942,0.5554314306800903,-0.48132774628810143,-1.0235526301516265,447.0
adcocjo01,1963,-0.27883951041540644,0.5788672004112003,0.4342556708674135,-0.6197980814206263,-1.198535446607601,317.0
adcocjo01,1964,0.17429322963732485,1.1662456421490923,1.0964395576604202,-0.7793961752425234,-0.9581628710186514,415.0
adcocjo01,1965,-0.5355606588156282,0.3984562809409969,0.3107111448775986,-0.4878247319476247,-0.9791615372708965,387.0
adcocjo01,1966,0.4462509527201762,2.754810756851898,1.1504765228214824,-0.3608479259734647,-0.697012973421926,265.0
alfoned01,1995,0.12289655234430343,-0.819811770901515,-1.6481240150075054,-0.784381062940685,-0.03309829605420602,356.0
alfoned01,1996,-0.5542156699481318,-1.1909468622094241,-0.8901214693255284,-0.7402706132368482,0.3413618348182855,407.0
alfoned01,1997,1.4136915150282334,-0.6682226553002739,0.3459133165904541,-0.09457339669185665,0.869995089316442,599.0
